,number,token,if_predicate,if_argument
85168,1541,150,0,0
85169,1541,gallon,0,1
85170,1541,tank,0,1
85171,1541,.,0,0
85172,1542,fill,1,0
85173,1542,it,0,1
85174,1542,with,0,0
85175,1542,water,0,0
85176,1542,:),0,0
85177,1542,lol,1,0
85178,1543,for,0,0
85179,1543,a,0,1
85180,1543,tank,0,0
85181,1543,that,0,0
85182,1543,size,0,0
85183,1543,i,0,1
85184,1543,would,1,0
85185,1543,suggest,1,0
85186,1543,oscars,0,1
85187,1543,or,0,1
85188,1543,piranha,0,1
85189,1543,every,0,0
85190,1543,time,0,0
85191,1543,awesome,0,1
85192,1543,fish,0,1
85193,1543,!!,0,0
85194,1544,never,0,0
85195,1544,response,1,0
85196,1544,the,0,1
85197,1544,phone,0,1
85198,1544,call,0,1
85199,1544,never,0,0
85200,1544,response,1,0
85201,1544,the,0,1
85202,1544,phone,0,1
85203,1544,call,0,1
85204,1545,Great,0,0
85205,1545,deals,0,0
85206,1545,",",0,0
85207,1545,great,0,0
85208,1545,pizza,0,0
85209,1545,!,0,0
85210,1546,Great,0,0
85211,1546,gym,0,0
85212,1546,and,0,0
85213,1546,great,0,0
85214,1546,services,0,0
85215,1546,.,0,0
85216,1547,Dr.,0,0
85217,1547,White,0,0
85218,1547,is,1,0
85219,1547,the,0,1
85220,1547,best,0,1
85221,1547,!,0,0
85222,1548,Good,0,0
85223,1548,clean,0,0
85224,1548,store,0,1
85225,1548,nice,0,1
85226,1548,car,0,1
85227,1548,wash,0,1
85228,1548,Good,0,0
85229,1548,clean,0,0
85230,1548,store,0,1
85231,1548,nice,0,1
85232,1548,car,0,1
85233,1548,wash,0,1
85234,1548,Good,0,0
85235,1548,clean,0,0
85236,1548,store,0,1
85237,1548,nice,0,1
85238,1548,car,0,1
85239,1548,wash,0,1
85240,1548,Good,0,0
85241,1548,clean,0,0
85242,1548,store,0,1
85243,1548,nice,0,1
85244,1548,car,0,1
85245,1548,wash,0,1
85246,1548,Good,0,0
85247,1548,clean,0,0
85248,1548,store,0,1
85249,1548,nice,0,1
85250,1548,car,0,1
85251,1548,wash,0,1
85252,1548,Good,0,0
85253,1548,clean,0,0
85254,1548,store,0,1
85255,1548,nice,0,1
85256,1548,car,0,1
85257,1548,wash,0,1
85258,1549,It,0,0
85259,1549,'s,1,0
85260,1549,well,0,0
85261,1549,cool,0,0
85262,1549,.,0,0
85263,1549,:),0,0
85264,1549,It,0,0
85265,1549,'s,1,0
85266,1549,well,0,0
85267,1549,cool,0,0
85268,1549,.,0,0
85269,1549,:),0,0
85270,1550,Awesome,0,0
85271,1550,service,0,0
85272,1550,with,0,0
85273,1550,a,0,0
85274,1550,smile,0,0
85275,1550,:),0,0
85276,1551,WHAT,0,0
85277,1551,A,0,0
85278,1551,GREAT,0,0
85279,1551,DEAL,0,0
85280,1551,THANK,0,0
85281,1551,YOU,0,0
85282,1551,WHAT,0,0
85283,1551,A,0,0
85284,1551,GREAT,0,0
85285,1551,DEAL,0,0
85286,1551,THANK,0,0
85287,1551,YOU,0,0
85288,1552,The,0,0
85289,1552,pancakes,0,1
85290,1552,are,1,0
85291,1552,to,0,0
85292,1552,die,1,0
85293,1552,for,0,0
85294,1552,.,0,0
85295,1552,The,0,0
85296,1552,pancakes,0,1
85297,1552,are,1,0
85298,1552,to,0,0
85299,1552,die,1,0
85300,1552,for,0,0
85301,1552,.,0,0
85302,1553,Best,0,0
85303,1553,fried,1,0
85304,1553,shrimp,0,0
85305,1553,in,0,0
85306,1553,the,0,0
85307,1553,state,0,0
85308,1553,!,0,0
85309,1553,Best,0,0
85310,1553,fried,1,0
85311,1553,shrimp,0,0
85312,1553,in,0,0
85313,1553,the,0,0
85314,1553,state,0,0
85315,1553,!,0,0
85316,1553,Best,0,0
85317,1553,fried,1,0
85318,1553,shrimp,0,0
85319,1553,in,0,0
85320,1553,the,0,0
85321,1553,state,0,0
85322,1553,!,0,0
85323,1553,Best,0,0
85324,1553,fried,1,0
85325,1553,shrimp,0,0
85326,1553,in,0,0
85327,1553,the,0,0
85328,1553,state,0,0
85329,1553,!,0,0
85330,1553,Best,0,0
85331,1553,fried,1,0
85332,1553,shrimp,0,0
85333,1553,in,0,0
85334,1553,the,0,0
85335,1553,state,0,0
85336,1553,!,0,0
85337,1553,Best,0,0
85338,1553,fried,1,0
85339,1553,shrimp,0,0
85340,1553,in,0,0
85341,1553,the,0,0
85342,1553,state,0,0
85343,1553,!,0,0
85344,1553,Best,0,0
85345,1553,fried,1,0
85346,1553,shrimp,0,0
85347,1553,in,0,0
85348,1553,the,0,0
85349,1553,state,0,0
85350,1553,!,0,0
85351,1554,Fast,0,0
85352,1554,and,0,0
85353,1554,great,0,0
85354,1554,service,0,1
85355,1554,on,0,1
85356,1554,pool,0,0
85357,1554,covers,1,0
85358,1555,Friendliest,0,0
85359,1555,place,0,0
85360,1555,I,0,0
85361,1555,have,1,0
85362,1555,ever,0,0
85363,1555,stayed,1,0
85364,1555,!,0,0
85365,1555,Friendliest,0,0
85366,1555,place,0,0
85367,1555,I,0,0
85368,1555,have,1,0
85369,1555,ever,0,0
85370,1555,stayed,1,0
85371,1555,!,0,0
85372,1556,The,0,0
85373,1556,best,0,0
85374,1556,pilates,0,0
85375,1556,on,0,0
85376,1556,the,0,0
85377,1556,Gold,0,0
85378,1556,Coast,0,0
85379,1556,!,0,0
85380,1556,The,0,0
85381,1556,best,0,0
85382,1556,pilates,0,0
85383,1556,on,0,0
85384,1556,the,0,0
85385,1556,Gold,0,0
85386,1556,Coast,0,0
85387,1556,!,0,0
85388,1556,The,0,0
85389,1556,best,0,0
85390,1556,pilates,0,0
85391,1556,on,0,0
85392,1556,the,0,0
85393,1556,Gold,0,0
85394,1556,Coast,0,0
85395,1556,!,0,0
85396,1556,The,0,0
85397,1556,best,0,0
85398,1556,pilates,0,0
85399,1556,on,0,0
85400,1556,the,0,0
85401,1556,Gold,0,0
85402,1556,Coast,0,0
85403,1556,!,0,0
85404,1556,The,0,0
85405,1556,best,0,0
85406,1556,pilates,0,0
85407,1556,on,0,0
85408,1556,the,0,0
85409,1556,Gold,0,0
85410,1556,Coast,0,0
85411,1556,!,0,0
85412,1556,The,0,0
85413,1556,best,0,0
85414,1556,pilates,0,0
85415,1556,on,0,0
85416,1556,the,0,0
85417,1556,Gold,0,0
85418,1556,Coast,0,0
85419,1556,!,0,0
85420,1556,The,0,0
85421,1556,best,0,0
85422,1556,pilates,0,0
85423,1556,on,0,0
85424,1556,the,0,0
85425,1556,Gold,0,0
85426,1556,Coast,0,0
85427,1556,!,0,0
85428,1556,The,0,0
85429,1556,best,0,0
85430,1556,pilates,0,0
85431,1556,on,0,0
85432,1556,the,0,0
85433,1556,Gold,0,0
85434,1556,Coast,0,0
85435,1556,!,0,0
85436,1557,It,0,0
85437,1557,taste,1,0
85438,1557,better,0,0
85439,1557,than,0,0
85440,1557,In,0,0
85441,1557,and,0,0
85442,1557,Out,0,0
85443,1557,....,0,0
85444,1557,It,0,0
85445,1557,taste,1,0
85446,1557,better,0,0
85447,1557,than,0,0
85448,1557,In,0,0
85449,1557,and,0,0
85450,1557,Out,0,0
85451,1557,....,0,0
85452,1558,Good,0,0
85453,1558,local,0,0
85454,1558,steakhouse,0,0
85455,1558,",",0,0
85456,1558,I,0,0
85457,1558,recommend,1,0
85458,1558,it,0,1
85459,1558,!,0,0
85460,1559,Dessert,0,0
85461,1559,was,1,0
85462,1559,good,0,0
85463,1559,.,0,0
85464,1559,Dessert,0,0
85465,1559,was,1,0
85466,1559,good,0,0
85467,1559,.,0,0
85468,1560,Rest,0,0
85469,1560,was,1,0
85470,1560,too,0,0
85471,1560,oily,0,0
85472,1560,.,0,0
85473,1561,it,0,1
85474,1561,was,1,0
85475,1561,a,1,0
85476,1561,little,0,1
85477,1561,to,0,0
85478,1561,high,0,0
85479,1561,dollar,0,0
85480,1561,for,0,0
85481,1561,me,0,0
85482,1562,Very,0,0
85483,1562,Informative,0,0
85484,1562,website,0,0
85485,1562,with,0,0
85486,1562,a,0,0
85487,1562,lot,0,0
85488,1562,of,0,0
85489,1562,good,0,0
85490,1562,work,0,0
85491,1563,wow,0,0
85492,1563,wow,0,0
85493,1563,wow,0,0
85494,1563,.,0,0
85495,1563,wow,0,0
85496,1563,wow,0,0
85497,1563,wow,0,0
85498,1563,.,0,0
85499,1563,wow,0,0
85500,1563,wow,0,0
85501,1563,wow,0,0
85502,1563,.,0,0
85503,1563,wow,0,0
85504,1563,wow,0,0
85505,1563,wow,0,0
85506,1563,.,0,0
85507,1564,the,0,0
85508,1564,bast,0,0
85509,1564,cab,0,0
85510,1564,in,0,0
85511,1564,minneapolis,0,0
85512,1564,the,0,0
85513,1564,bast,0,0
85514,1564,cab,0,0
85515,1564,in,0,0
85516,1564,minneapolis,0,0
85517,1564,the,0,0
85518,1564,bast,0,0
85519,1564,cab,0,0
85520,1564,in,0,0
85521,1564,minneapolis,0,0
85522,1564,the,0,0
85523,1564,bast,0,0
85524,1564,cab,0,0
85525,1564,in,0,0
85526,1564,minneapolis,0,0
85527,1564,the,0,0
85528,1564,bast,0,0
85529,1564,cab,0,0
85530,1564,in,0,0
85531,1564,minneapolis,0,0
85532,1565,Great,0,0
85533,1565,food,0,0
85534,1565,and,0,0
85535,1565,nice,0,0
85536,1565,people,0,0
85537,1565,very,0,0
85538,1565,pleasant,0,0
85539,1565,experience,0,0
85540,1565,.,0,0
85541,1566,Tire,0,0
85542,1566,Gooroo,0,0
85543,1567,David,0,0
85544,1567,Bundren,0,0
85545,1567,is,1,0
85546,1567,the,0,1
85547,1567,Tire,0,0
85548,1567,GooRoo,0,0
85549,1567,.,0,0
85550,1568,good,0,0
85551,1569,it,0,1
85552,1569,is,1,0
85553,1569,a,0,1
85554,1569,cute,0,1
85555,1569,little,0,1
85556,1569,nice,0,1
85557,1569,and,0,0
85558,1569,quiet,0,0
85559,1569,library,0,1
85560,1570,they,0,1
85561,1570,recovered,1,0
85562,1570,the,0,1
85563,1570,pics,0,1
85564,1570,geeksquad,0,1
85565,1570,deleted,1,0
85566,1570,.,0,0
85567,1570,they,0,1
85568,1570,recovered,1,0
85569,1570,the,0,1
85570,1570,pics,0,1
85571,1570,geeksquad,0,1
85572,1570,deleted,1,0
85573,1570,.,0,0
85574,1571,many,0,0
85575,1571,thanks,0,0
85576,1572,local,0,0
85577,1572,crew,0,0
85578,1572,!!!,0,0
85579,1573,home,0,0
85580,1573,team,0,0
85581,1573,-,0,0
85582,1573,thanks,0,0
85583,1573,4,0,0
85584,1573,playin,0,0
85585,1573,!!!,0,0
85586,1573,home,0,0
85587,1573,team,0,0
85588,1573,-,0,0
85589,1573,thanks,0,0
85590,1573,4,0,0
85591,1573,playin,0,0
85592,1573,!!!,0,0
85593,1574,Great,0,0
85594,1574,Service,0,0
85595,1574,",",0,0
85596,1574,Thanks,0,0
85597,1574,Don,0,0
85598,1574,.,0,0
85599,1574,Great,0,0
85600,1574,Service,0,0
85601,1574,",",0,0
85602,1574,Thanks,0,0
85603,1574,Don,0,0
85604,1574,.,0,0
85605,1575,Nice,0,0
85606,1575,Top,0,0
85607,1575,Lights,0,0
85608,1575,.,0,0
85609,1576,Best,0,0
85610,1576,ceviche,0,0
85611,1576,that,0,1
85612,1576,I,0,0
85613,1576,'d,1,0
85614,1576,had,1,0
85615,1576,so,0,0
85616,1576,far,0,0
85617,1576,!,0,0
85618,1576,:),0,0
85619,1576,Best,0,0
85620,1576,ceviche,0,0
85621,1576,that,0,1
85622,1576,I,0,0
85623,1576,'d,1,0
85624,1576,had,1,0
85625,1576,so,0,0
85626,1576,far,0,0
85627,1576,!,0,0
85628,1576,:),0,0
85629,1577,A,0,0
85630,1577,very,0,0
85631,1577,nice,0,0
85632,1577,park,0,0
85633,1577,.,0,0
85634,1578,The,0,0
85635,1578,architecture,0,1
85636,1578,is,1,0
85637,1578,simplz,1,0
85638,1578,splendid,0,1
85639,1578,.,0,0
85640,1579,the,0,1
85641,1579,service,0,1
85642,1579,is,1,0
85643,1579,quick,0,0
85644,1579,.,0,0
85645,1579,the,0,1
85646,1579,service,0,1
85647,1579,is,1,0
85648,1579,quick,0,0
85649,1579,.,0,0
85650,1579,the,0,1
85651,1579,service,0,1
85652,1579,is,1,0
85653,1579,quick,0,0
85654,1579,.,0,0
85655,1580,and,0,0
85656,1580,the,0,1
85657,1580,people,0,1
85658,1580,are,1,0
85659,1580,sweet,0,1
85660,1580,:),0,1
85661,1580,and,0,0
85662,1580,the,0,1
85663,1580,people,0,1
85664,1580,are,1,0
85665,1580,sweet,0,1
85666,1580,:),0,1
85667,1581,Yeah,0,0
85668,1581,they,0,1
85669,1581,ruined,1,0
85670,1581,some,0,1
85671,1581,shirts,0,1
85672,1581,I,0,0
85673,1581,had,1,0
85674,1581,too,0,0
85675,1581,.,0,0
85676,1581,Yeah,0,0
85677,1581,they,0,1
85678,1581,ruined,1,0
85679,1581,some,0,1
85680,1581,shirts,0,1
85681,1581,I,0,0
85682,1581,had,1,0
85683,1581,too,0,0
85684,1581,.,0,0
85685,1582,Horrible,0,0
85686,1582,!,0,0
85687,1583,very,0,0
85688,1583,reasonable,0,0
85689,1583,prices,0,0
85690,1583,.,0,0
85691,1584,quick,0,0
85692,1584,in,0,0
85693,1584,&,0,0
85694,1584,out,0,0
85695,1584,.,0,0
85696,1585,Friendly,0,0
85697,1585,service,0,0
85698,1585,.,0,0
85699,1586,This,0,0
85700,1586,is,1,0
85701,1586,my,0,1
85702,1586,favorite,0,1
85703,1586,coffee,0,1
85704,1586,store,0,1
85705,1586,.,0,0
85706,1587,Just,0,0
85707,1587,ask,1,0
85708,1587,American,0,0
85709,1587,Express,0,0
85710,1588,Too,0,0
85711,1588,many,0,0
85712,1588,kids,0,0
85713,1588,",",0,0
85714,1588,too,0,0
85715,1588,many,0,0
85716,1588,knifings,0,0
85717,1588,",",0,0
85718,1588,too,0,0
85719,1588,many,0,0
85720,1588,taserings,0,0
85721,1588,.,0,0
85722,1588,Too,0,0
85723,1588,many,0,0
85724,1588,kids,0,0
85725,1588,",",0,0
85726,1588,too,0,0
85727,1588,many,0,0
85728,1588,knifings,0,0
85729,1588,",",0,0
85730,1588,too,0,0
85731,1588,many,0,0
85732,1588,taserings,0,0
85733,1588,.,0,0
85734,1588,Too,0,0
85735,1588,many,0,0
85736,1588,kids,0,0
85737,1588,",",0,0
85738,1588,too,0,0
85739,1588,many,0,0
85740,1588,knifings,0,0
85741,1588,",",0,0
85742,1588,too,0,0
85743,1588,many,0,0
85744,1588,taserings,0,0
85745,1588,.,0,0
85746,1588,Too,0,0
85747,1588,many,0,0
85748,1588,kids,0,0
85749,1588,",",0,0
85750,1588,too,0,0
85751,1588,many,0,0
85752,1588,knifings,0,0
85753,1588,",",0,0
85754,1588,too,0,0
85755,1588,many,0,0
85756,1588,taserings,0,0
85757,1588,.,0,0
85758,1588,Too,0,0
85759,1588,many,0,0
85760,1588,kids,0,0
85761,1588,",",0,0
85762,1588,too,0,0
85763,1588,many,0,0
85764,1588,knifings,0,0
85765,1588,",",0,0
85766,1588,too,0,0
85767,1588,many,0,0
85768,1588,taserings,0,0
85769,1588,.,0,0
85770,1588,Too,0,0
85771,1588,many,0,0
85772,1588,kids,0,0
85773,1588,",",0,0
85774,1588,too,0,0
85775,1588,many,0,0
85776,1588,knifings,0,0
85777,1588,",",0,0
85778,1588,too,0,0
85779,1588,many,0,0
85780,1588,taserings,0,0
85781,1588,.,0,0
85782,1588,Too,0,0
85783,1588,many,0,0
85784,1588,kids,0,0
85785,1588,",",0,0
85786,1588,too,0,0
85787,1588,many,0,0
85788,1588,knifings,0,0
85789,1588,",",0,0
85790,1588,too,0,0
85791,1588,many,0,0
85792,1588,taserings,0,0
85793,1588,.,0,0
85794,1588,Too,0,0
85795,1588,many,0,0
85796,1588,kids,0,0
85797,1588,",",0,0
85798,1588,too,0,0
85799,1588,many,0,0
85800,1588,knifings,0,0
85801,1588,",",0,0
85802,1588,too,0,0
85803,1588,many,0,0
85804,1588,taserings,0,0
85805,1588,.,0,0
85806,1588,Too,0,0
85807,1588,many,0,0
85808,1588,kids,0,0
85809,1588,",",0,0
85810,1588,too,0,0
85811,1588,many,0,0
85812,1588,knifings,0,0
85813,1588,",",0,0
85814,1588,too,0,0
85815,1588,many,0,0
85816,1588,taserings,0,0
85817,1588,.,0,0
85818,1588,Too,0,0
85819,1588,many,0,0
85820,1588,kids,0,0
85821,1588,",",0,0
85822,1588,too,0,0
85823,1588,many,0,0
85824,1588,knifings,0,0
85825,1588,",",0,0
85826,1588,too,0,0
85827,1588,many,0,0
85828,1588,taserings,0,0
85829,1588,.,0,0
85830,1588,Too,0,0
85831,1588,many,0,0
85832,1588,kids,0,0
85833,1588,",",0,0
85834,1588,too,0,0
85835,1588,many,0,0
85836,1588,knifings,0,0
85837,1588,",",0,0
85838,1588,too,0,0
85839,1588,many,0,0
85840,1588,taserings,0,0
85841,1588,.,0,0
85842,1588,Too,0,0
85843,1588,many,0,0
85844,1588,kids,0,0
85845,1588,",",0,0
85846,1588,too,0,0
85847,1588,many,0,0
85848,1588,knifings,0,0
85849,1588,",",0,0
85850,1588,too,0,0
85851,1588,many,0,0
85852,1588,taserings,0,0
85853,1588,.,0,0
85854,1589,Thank,0,0
85855,1589,you,0,1
85856,1589,for,0,0
85857,1589,fixing,1,0
85858,1589,the,0,1
85859,1589,leak,0,1
85860,1589,on,0,0
85861,1589,my,0,0
85862,1589,bathroom,0,0
85863,1589,!,0,0
85864,1589,Thank,0,0
85865,1589,you,0,1
85866,1589,for,0,0
85867,1589,fixing,1,0
85868,1589,the,0,1
85869,1589,leak,0,1
85870,1589,on,0,0
85871,1589,my,0,0
85872,1589,bathroom,0,0
85873,1589,!,0,0
85874,1589,Thank,0,0
85875,1589,you,0,1
85876,1589,for,0,0
85877,1589,fixing,1,0
85878,1589,the,0,1
85879,1589,leak,0,1
85880,1589,on,0,0
85881,1589,my,0,0
85882,1589,bathroom,0,0
85883,1589,!,0,0
85884,1590,Thanks,0,0
85885,1590,!,0,0
85886,1591,this,0,1
85887,1591,is,1,0
85888,1591,the,0,1
85889,1591,worst,0,1
85890,1591,Sam,0,0
85891,1591,s,1,0
85892,1591,club,0,1
85893,1591,I,0,0
85894,1591,'ve,0,0
85895,1591,ever,0,0
85896,1591,been,1,0
85897,1591,to,0,0
85898,1591,this,0,1
85899,1591,is,1,0
85900,1591,the,0,1
85901,1591,worst,0,1
85902,1591,Sam,0,0
85903,1591,s,1,0
85904,1591,club,0,1
85905,1591,I,0,0
85906,1591,'ve,0,0
85907,1591,ever,0,0
85908,1591,been,1,0
85909,1591,to,0,0
85910,1591,this,0,1
85911,1591,is,1,0
85912,1591,the,0,1
85913,1591,worst,0,1
85914,1591,Sam,0,0
85915,1591,s,1,0
85916,1591,club,0,1
85917,1591,I,0,0
85918,1591,'ve,0,0
85919,1591,ever,0,0
85920,1591,been,1,0
85921,1591,to,0,0
85922,1592,Got,0,0
85923,1592,to,0,0
85924,1592,love,1,0
85925,1592,this,0,1
85926,1592,place,0,1
85927,1592,.,0,0
85928,1592,Got,0,0
85929,1592,to,0,0
85930,1592,love,1,0
85931,1592,this,0,1
85932,1592,place,0,1
85933,1592,.,0,0
85934,1593,Everyone,0,0
85935,1593,is,1,0
85936,1593,relaxed,0,0
85937,1593,and,0,0
85938,1593,having,1,0
85939,1593,fun,0,1
85940,1593,!!!,0,0
85941,1593,Everyone,0,0
85942,1593,is,1,0
85943,1593,relaxed,0,0
85944,1593,and,0,0
85945,1593,having,1,0
85946,1593,fun,0,1
85947,1593,!!!,0,0
85948,1593,Everyone,0,0
85949,1593,is,1,0
85950,1593,relaxed,0,0
85951,1593,and,0,0
85952,1593,having,1,0
85953,1593,fun,0,1
85954,1593,!!!,0,0
85955,1594,Friendly,0,0
85956,1594,service,0,0
85957,1594,.,0,0
85958,1595,Attentive,0,0
85959,1595,to,0,0
85960,1595,the,0,0
85961,1595,needs,0,0
85962,1595,of,0,0
85963,1595,customer,0,0
85964,1595,.,0,0
85965,1596,Thanks,0,0
85966,1596,again,0,0
85967,1596,!,0,0
85968,1597,This,0,0
85969,1597,place,0,1
85970,1597,is,1,0
85971,1597,awesome,0,0
85972,1597,This,0,0
85973,1597,place,0,1
85974,1597,is,1,0
85975,1597,awesome,0,0
85976,1598,Great,0,0
85977,1598,work,0,0
85978,1598,",",0,0
85979,1598,good,0,0
85980,1598,price,0,0
85981,1598,.,0,0
85982,1598,Great,0,0
85983,1598,work,0,0
85984,1598,",",0,0
85985,1598,good,0,0
85986,1598,price,0,0
85987,1598,.,0,0
85988,1599,Definetely,0,0
85989,1599,going,1,0
85990,1599,back,0,0
85991,1600,Great,0,0
85992,1600,product,0,0
85993,1600,",",0,0
85994,1600,great,0,0
85995,1600,service,0,0
85996,1600,!!!,0,0
85997,1601,Installed,0,0
85998,1601,Biometrics,0,0
85999,1601,and,0,0
86000,1601,Got,0,0
86001,1601,Excellent,0,0
86002,1601,Service,0,0
86003,1601,.,0,0
86004,1601,Installed,0,0
86005,1601,Biometrics,0,0
86006,1601,and,0,0
86007,1601,Got,0,0
86008,1601,Excellent,0,0
86009,1601,Service,0,0
86010,1601,.,0,0
86011,1601,Installed,0,0
86012,1601,Biometrics,0,0
86013,1601,and,0,0
86014,1601,Got,0,0
86015,1601,Excellent,0,0
86016,1601,Service,0,0
86017,1601,.,0,0
86018,1602,Feels,0,0
86019,1602,like,0,0
86020,1602,you,0,1
86021,1602,are,1,0
86022,1602,in,1,0
86023,1602,Brooklyn,0,0
86024,1602,",",0,0
86025,1602,but,0,0
86026,1602,people,0,1
86027,1602,watching,1,0
86028,1602,is,1,0
86029,1602,entertaining,0,0
86030,1602,.,0,0
86031,1602,Feels,0,0
86032,1602,like,0,0
86033,1602,you,0,1
86034,1602,are,1,0
86035,1602,in,1,0
86036,1602,Brooklyn,0,0
86037,1602,",",0,0
86038,1602,but,0,0
86039,1602,people,0,1
86040,1602,watching,1,0
86041,1602,is,1,0
86042,1602,entertaining,0,0
86043,1602,.,0,0
86044,1602,Feels,0,0
86045,1602,like,0,0
86046,1602,you,0,1
86047,1602,are,1,0
86048,1602,in,1,0
86049,1602,Brooklyn,0,0
86050,1602,",",0,0
86051,1602,but,0,0
86052,1602,people,0,1
86053,1602,watching,1,0
86054,1602,is,1,0
86055,1602,entertaining,0,0
86056,1602,.,0,0
86057,1602,Feels,0,0
86058,1602,like,0,0
86059,1602,you,0,1
86060,1602,are,1,0
86061,1602,in,1,0
86062,1602,Brooklyn,0,0
86063,1602,",",0,0
86064,1602,but,0,0
86065,1602,people,0,1
86066,1602,watching,1,0
86067,1602,is,1,0
86068,1602,entertaining,0,0
86069,1602,.,0,0
86070,1603,green,0,1
86071,1603,curry,0,1
86072,1603,and,0,1
86073,1603,red,0,0
86074,1603,curry,0,1
86075,1603,is,1,0
86076,1603,awesome,0,0
86077,1603,!,0,0
86078,1603,green,0,1
86079,1603,curry,0,1
86080,1603,and,0,1
86081,1603,red,0,0
86082,1603,curry,0,1
86083,1603,is,1,0
86084,1603,awesome,0,0
86085,1603,!,0,0
86086,1604,remember,1,0
86087,1604,to,0,0
86088,1604,ask,1,0
86089,1604,for,0,0
86090,1604,extra,0,0
86091,1604,vege,0,0
86092,1604,remember,1,0
86093,1604,to,0,0
86094,1604,ask,1,0
86095,1604,for,0,0
86096,1604,extra,0,0
86097,1604,vege,0,0
86098,1605,Usually,0,0
86099,1605,very,0,0
86100,1605,quick,0,0
86101,1605,and,0,0
86102,1605,timely,0,0
86103,1605,.,0,0
86104,1606,Doctor,0,0
86105,1606,Bogomilsky,0,0
86106,1606,knows,1,0
86107,1606,her,0,1
86108,1606,stuff,0,1
86109,1606,too,0,0
86110,1606,.,0,0
86111,1607,The,0,0
86112,1607,best,0,1
86113,1607,Supermarket,0,0
86114,1607,in,0,1
86115,1607,Bay,0,0
86116,1607,Ridge,0,0
86117,1607,have,1,0
86118,1607,everything,0,1
86119,1607,what,0,1
86120,1607,a,1,0
86121,1607,customer,0,1
86122,1607,needs,1,0
86123,1607,.,0,0
86124,1607,The,0,0
86125,1607,best,0,1
86126,1607,Supermarket,0,0
86127,1607,in,0,1
86128,1607,Bay,0,0
86129,1607,Ridge,0,0
86130,1607,have,1,0
86131,1607,everything,0,1
86132,1607,what,0,1
86133,1607,a,1,0
86134,1607,customer,0,1
86135,1607,needs,1,0
86136,1607,.,0,0
86137,1608,Wonderful,0,0
86138,1608,Wonderful,0,0
86139,1608,People,0,0
86140,1608,!,0,0
86141,1609,I,0,0
86142,1609,refer,1,0
86143,1609,to,0,0
86144,1609,VNHH,0,0
86145,1609,often,0,0
86146,1609,and,0,0
86147,1609,love,1,0
86148,1609,you,0,1
86149,1609,guys,0,1
86150,1609,.,0,0
86151,1609,I,0,0
86152,1609,refer,1,0
86153,1609,to,0,0
86154,1609,VNHH,0,0
86155,1609,often,0,0
86156,1609,and,0,0
86157,1609,love,1,0
86158,1609,you,0,1
86159,1609,guys,0,1
86160,1609,.,0,0
86161,1610,Did,0,0
86162,1610,a,0,1
86163,1610,great,0,1
86164,1610,job,0,1
86165,1610,of,0,1
86166,1610,removing,1,0
86167,1610,my,0,1
86168,1610,tree,0,1
86169,1610,in,1,0
86170,1610,Conyers,0,0
86171,1610,.,0,0
86172,1610,Did,0,0
86173,1610,a,0,1
86174,1610,great,0,1
86175,1610,job,0,1
86176,1610,of,0,1
86177,1610,removing,1,0
86178,1610,my,0,1
86179,1610,tree,0,1
86180,1610,in,1,0
86181,1610,Conyers,0,0
86182,1610,.,0,0
86183,1611,Thanks,0,0
86184,1611,Southland,0,0
86185,1611,.,0,0
86186,1612,Nice,0,0
86187,1612,little,0,0
86188,1612,locally,0,0
86189,1612,owned,1,0
86190,1612,greek,0,0
86191,1612,bar,0,0
86192,1612,and,0,0
86193,1612,grill,0,0
86194,1612,.,0,0
86195,1612,Nice,0,0
86196,1612,little,0,0
86197,1612,locally,0,0
86198,1612,owned,1,0
86199,1612,greek,0,0
86200,1612,bar,0,0
86201,1612,and,0,0
86202,1612,grill,0,0
86203,1612,.,0,0
86204,1612,Nice,0,0
86205,1612,little,0,0
86206,1612,locally,0,0
86207,1612,owned,1,0
86208,1612,greek,0,0
86209,1612,bar,0,0
86210,1612,and,0,0
86211,1612,grill,0,0
86212,1612,.,0,0
86213,1612,Nice,0,0
86214,1612,little,0,0
86215,1612,locally,0,0
86216,1612,owned,1,0
86217,1612,greek,0,0
86218,1612,bar,0,0
86219,1612,and,0,0
86220,1612,grill,0,0
86221,1612,.,0,0
86222,1612,Nice,0,0
86223,1612,little,0,0
86224,1612,locally,0,0
86225,1612,owned,1,0
86226,1612,greek,0,0
86227,1612,bar,0,0
86228,1612,and,0,0
86229,1612,grill,0,0
86230,1612,.,0,0
86231,1612,Nice,0,0
86232,1612,little,0,0
86233,1612,locally,0,0
86234,1612,owned,1,0
86235,1612,greek,0,0
86236,1612,bar,0,0
86237,1612,and,0,0
86238,1612,grill,0,0
86239,1612,.,0,0
86240,1612,Nice,0,0
86241,1612,little,0,0
86242,1612,locally,0,0
86243,1612,owned,1,0
86244,1612,greek,0,0
86245,1612,bar,0,0
86246,1612,and,0,0
86247,1612,grill,0,0
86248,1612,.,0,0
86249,1612,Nice,0,0
86250,1612,little,0,0
86251,1612,locally,0,0
86252,1612,owned,1,0
86253,1612,greek,0,0
86254,1612,bar,0,0
86255,1612,and,0,0
86256,1612,grill,0,0
86257,1612,.,0,0
86258,1612,Nice,0,0
86259,1612,little,0,0
86260,1612,locally,0,0
86261,1612,owned,1,0
86262,1612,greek,0,0
86263,1612,bar,0,0
86264,1612,and,0,0
86265,1612,grill,0,0
86266,1612,.,0,0
